icg_id,modeldb_id,suffix,ion_class,icg_ref_id,authors,title,year,pubmedid,citation_count
4131,184333,Ca_HVA,Ca,446,Allen Institute for Brain Science,Allen Institute: Rorb-IRES2-Cre-D VISp layer 4 473863510,2015,None,None
4132,184333,Ca_LVA,Ca,446,Allen Institute for Brain Science,Allen Institute: Rorb-IRES2-Cre-D VISp layer 4 473863510,2015,None,None
4133,184335,Ca_HVA,Ca,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg3-Cre VISp layer 5 473863578,2015,None,None
4134,184335,Ca_LVA,Ca,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg3-Cre VISp layer 5 473863578,2015,None,None
4135,184341,Ca_HVA,Ca,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg3-Cre VISp layer 5 473871773,2015,None,None
4136,184341,Ca_LVA,Ca,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg3-Cre VISp layer 5 473871773,2015,None,None
4137,184344,Ca_HVA,Ca,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg3-Cre VISp layer 4 473872986,2015,None,None
4138,184344,Ca_LVA,Ca,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg3-Cre VISp layer 4 473872986,2015,None,None
4140,187474,Ca_HVA,Ca,114,"Hay E, Hill S, Schurmann F, Markram H, Segev I",Models of neocortical layer 5b pyramidal cells capturing a wide range of dendritic and perisomatic active properties.,2011,21829333,92
4141,187474,Ca_LVAst,Ca,114,"Hay E, Hill S, Schurmann F, Markram H, Segev I",Models of neocortical layer 5b pyramidal cells capturing a wide range of dendritic and perisomatic active properties.,2011,21829333,92
4142,187603,it2,Ca,448,"Wilmes KA, Sprekeler H, Schreiber S",Inhibition as a Binary Switch for Excitatory Plasticity in Pyramidal Neurons.,2016,27003565,None
4143,187603,sca,Ca,448,"Wilmes KA, Sprekeler H, Schreiber S",Inhibition as a Binary Switch for Excitatory Plasticity in Pyramidal Neurons.,2016,27003565,None
4144,187615,Ca_HVA,Ca,449,"Maki-Marttunen T, Lines GT, Edwards AG, Tveito A, Dale AM, Einevoll GT, Andreassen OA",Pleiotropic effects of schizophrenia-associated genetic variants in neuron firing and cardiac pacemaking revealed by computational modeling.,2017,30446648,None
4145,187615,Ca_LVAst,Ca,449,"Maki-Marttunen T, Lines GT, Edwards AG, Tveito A, Dale AM, Einevoll GT, Andreassen OA",Pleiotropic effects of schizophrenia-associated genetic variants in neuron firing and cardiac pacemaking revealed by computational modeling.,2017,30446648,None
4148,189154,cal,Ca,450,"Neymotin SA, Dura-Bernal S, Lakatos P, Sanger TD, Lytton WW",Multitarget Multiscale Simulation for Pharmacological Treatment of Dystonia in Motor Cortex.,2016,27378922,None
4149,189154,can,Ca,450,"Neymotin SA, Dura-Bernal S, Lakatos P, Sanger TD, Lytton WW",Multitarget Multiscale Simulation for Pharmacological Treatment of Dystonia in Motor Cortex.,2016,27378922,None
4150,189154,cat,Ca,450,"Neymotin SA, Dura-Bernal S, Lakatos P, Sanger TD, Lytton WW",Multitarget Multiscale Simulation for Pharmacological Treatment of Dystonia in Motor Cortex.,2016,27378922,None
4151,195615,cal,Ca,451,"Neymotin SA, Suter BA, Dura-Bernal S, Shepherd GM, Migliore M, Lytton WW",Optimizing computer models of corticospinal neurons to replicate in vitro dynamics.,2017,27760819,None
4152,195615,can,Ca,451,"Neymotin SA, Suter BA, Dura-Bernal S, Shepherd GM, Migliore M, Lytton WW",Optimizing computer models of corticospinal neurons to replicate in vitro dynamics.,2017,27760819,None
4153,206244,cal,Ca,452,"Mullner FE, Wierenga CJ, Bonhoeffer T",Precision of Inhibition: Dendritic Inhibition by Individual GABAergic Synapses on Hippocampal Pyramidal Cells Is Confined in Space and Time.,2015,26247864,None
4154,206244,calH,Ca,452,"Mullner FE, Wierenga CJ, Bonhoeffer T",Precision of Inhibition: Dendritic Inhibition by Individual GABAergic Synapses on Hippocampal Pyramidal Cells Is Confined in Space and Time.,2015,26247864,None
4155,206244,car,Ca,452,"Mullner FE, Wierenga CJ, Bonhoeffer T",Precision of Inhibition: Dendritic Inhibition by Individual GABAergic Synapses on Hippocampal Pyramidal Cells Is Confined in Space and Time.,2015,26247864,None
4156,206244,somacar,Ca,452,"Mullner FE, Wierenga CJ, Bonhoeffer T",Precision of Inhibition: Dendritic Inhibition by Individual GABAergic Synapses on Hippocampal Pyramidal Cells Is Confined in Space and Time.,2015,26247864,None
4157,206267,GRC_CA,Ca,453,"Dover K, Marra C, Solinas S, Popovic M, Subramaniyam S, Zecevic D, D'Angelo E, Goldfarb M",FHF-independent conduction of action potentials along the leak-resistant cerebellar granule cell axon.,2016,27666389,None
4158,206398,ca,Ca,454,"Ferrante M, Ascoli GA",Distinct and synergistic feedforward inhibition of pyramidal cells by basket and bistratified interneurons.,2015,26594151,None
4159,207695,CAn,Ca,455,"Zylbertal A, Yarom Y, Wagner S",Synchronous Infra-Slow Bursting in the Mouse Accessory Olfactory Bulb Emerge from Interplay between Intrinsic Neuronal Dynamics and Network Connectivity.,2017,28148726,None
4160,223649,ical,Ca,456,"Alturki A, Feng F, Nair A, Guntu V, Nair SS",Distinct current modules shape cellular dynamics in model neurons.,2016,27530698,None
4161,223649,it,Ca,456,"Alturki A, Feng F, Nair A, Guntu V, Nair SS",Distinct current modules shape cellular dynamics in model neurons.,2016,27530698,None
4162,223649,cadyn,Ca,456,"Alturki A, Feng F, Nair A, Guntu V, Nair SS",Distinct current modules shape cellular dynamics in model neurons.,2016,27530698,None
4163,223649,cal,Ca,456,"Alturki A, Feng F, Nair A, Guntu V, Nair SS",Distinct current modules shape cellular dynamics in model neurons.,2016,27530698,None
4164,223649,can,Ca,456,"Alturki A, Feng F, Nair A, Guntu V, Nair SS",Distinct current modules shape cellular dynamics in model neurons.,2016,27530698,None
4165,223649,cat,Ca,456,"Alturki A, Feng F, Nair A, Guntu V, Nair SS",Distinct current modules shape cellular dynamics in model neurons.,2016,27530698,None
4166,224923,Ca_HVA,Ca,457,"Miceli S, Ness TV, Einevoll GT, Schubert D",Impedance Spectrum in Cortical Tissue: Implications for Propagation of LFP Signals on the Microscopic Level.,2017,28197543,None
4167,224923,Ca_LVAst,Ca,457,"Miceli S, Ness TV, Einevoll GT, Schubert D",Impedance Spectrum in Cortical Tissue: Implications for Propagation of LFP Signals on the Microscopic Level.,2017,28197543,None
4168,225311,Ca_HVA,Ca,458,"Halnes G, Maki-Marttunen T, Keller D, Pettersen KH, Andreassen OA, Einevoll GT",Effect of Ionic Diffusion on Extracellular Potentials in Neural Tissue.,2016,27820827,None
4169,225311,Ca_LVAst,Ca,458,"Halnes G, Maki-Marttunen T, Keller D, Pettersen KH, Andreassen OA, Einevoll GT",Effect of Ionic Diffusion on Extracellular Potentials in Neural Tissue.,2016,27820827,None
4170,226010,caHVA,Ca,459,"Dougalis AG, Matthews GAC, Liss B, Ungless MA",Ionic currents influencing spontaneous firing and pacemaker frequency in dopamine neurons of the ventrolateral periaqueductal gray and dorsal raphe nucleus (vlPAG/DRN): A voltage-clamp and computational modelling study.,2017,28367595,None
4171,226010,caLVA,Ca,459,"Dougalis AG, Matthews GAC, Liss B, Ungless MA",Ionic currents influencing spontaneous firing and pacemaker frequency in dopamine neurons of the ventrolateral periaqueductal gray and dorsal raphe nucleus (vlPAG/DRN): A voltage-clamp and computational modelling study.,2017,28367595,None
4175,229585,Cav3_3,Ca,460,"Masoli S, Solinas S, D'Angelo E",Action potential processing in a detailed Purkinje cell model reveals a critical role for axonal compartmentalization.,2015,25759640,None
4176,230326,Ca_HVA,Ca,114,"Hay E, Hill S, Schurmann F, Markram H, Segev I",Models of neocortical layer 5b pyramidal cells capturing a wide range of dendritic and perisomatic active properties.,2011,21829333,92
4177,230326,Ca_LVAst,Ca,114,"Hay E, Hill S, Schurmann F, Markram H, Segev I",Models of neocortical layer 5b pyramidal cells capturing a wide range of dendritic and perisomatic active properties.,2011,21829333,92
4179,231427,Ca_HVA,Ca,462,"Doron M, Chindemi G, Muller E, Markram H, Segev I","Timed Synaptic Inhibition Shapes NMDA Spikes, Influencing Local Dendritic Processing and Global I/O Properties of Cortical Neurons.",2017,29117560,None
4180,231427,Ca_LVAst,Ca,462,"Doron M, Chindemi G, Muller E, Markram H, Segev I","Timed Synaptic Inhibition Shapes NMDA Spikes, Influencing Local Dendritic Processing and Global I/O Properties of Cortical Neurons.",2017,29117560,None
4181,232023,GRANULE_CA,Ca,463,"Sudhakar SK, Hong S, Raikov I, Publio R, Lang C, Close T, Guo D, Negrello M, De Schutter E",Spatiotemporal network coding of physiological mossy fiber inputs by the cerebellar granular layer.,2017,28934196,None
4182,232023,Golgi_Ca_HVA,Ca,463,"Sudhakar SK, Hong S, Raikov I, Publio R, Lang C, Close T, Guo D, Negrello M, De Schutter E",Spatiotemporal network coding of physiological mossy fiber inputs by the cerebellar granular layer.,2017,28934196,None
4183,7907,kad,K,437,"Vetter P, Roth A, Hausser M",Propagation of action potentials in dendrites depends on dendritic morphology.,2001,11160523,None
4184,7907,kap,K,437,"Vetter P, Roth A, Hausser M",Propagation of action potentials in dendrites depends on dendritic morphology.,2001,11160523,None
4185,7907,km,K,437,"Vetter P, Roth A, Hausser M",Propagation of action potentials in dendrites depends on dendritic morphology.,2001,11160523,None
4261,184157,Kv3_1,K,446,Allen Institute for Brain Science,Allen Institute: Sst-IRES-Cre VISp layer 2/3 471086533,2015,None,None
4262,184159,Im,K,446,Allen Institute for Brain Science,Allen Institute: Rorb-IRES2-Cre-D VISp layer 5 471087975,2015,None,None
4263,184159,Im_v2,K,446,Allen Institute for Brain Science,Allen Institute: Rorb-IRES2-Cre-D VISp layer 5 471087975,2015,None,None
4265,184159,K_P,K,446,Allen Institute for Brain Science,Allen Institute: Rorb-IRES2-Cre-D VISp layer 5 471087975,2015,None,None
4266,184159,K_T,K,446,Allen Institute for Brain Science,Allen Institute: Rorb-IRES2-Cre-D VISp layer 5 471087975,2015,None,None
4268,184159,Kv3_1,K,446,Allen Institute for Brain Science,Allen Institute: Rorb-IRES2-Cre-D VISp layer 5 471087975,2015,None,None
4269,184161,Im,K,446,Allen Institute for Brain Science,Allen Institute: Rorb-IRES2-Cre-D VISp layer 2/3 472299294,2015,None,None
4270,184161,Im_v2,K,446,Allen Institute for Brain Science,Allen Institute: Rorb-IRES2-Cre-D VISp layer 2/3 472299294,2015,None,None
4273,184161,K_T,K,446,Allen Institute for Brain Science,Allen Institute: Rorb-IRES2-Cre-D VISp layer 2/3 472299294,2015,None,None
4275,184161,Kv3_1,K,446,Allen Institute for Brain Science,Allen Institute: Rorb-IRES2-Cre-D VISp layer 2/3 472299294,2015,None,None
4276,184163,Im,K,446,Allen Institute for Brain Science,Allen Institute: Sst-IRES-Cre VISp layer 5 472299363,2015,None,None
4277,184163,Im_v2,K,446,Allen Institute for Brain Science,Allen Institute: Sst-IRES-Cre VISp layer 5 472299363,2015,None,None
4280,184163,K_T,K,446,Allen Institute for Brain Science,Allen Institute: Sst-IRES-Cre VISp layer 5 472299363,2015,None,None
4282,184163,Kv3_1,K,446,Allen Institute for Brain Science,Allen Institute: Sst-IRES-Cre VISp layer 5 472299363,2015,None,None
4283,184166,Im,K,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg2-Cre VISp layer 4 472300877,2015,None,None
4284,184166,Im_v2,K,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg2-Cre VISp layer 4 472300877,2015,None,None
4287,184166,K_T,K,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg2-Cre VISp layer 4 472300877,2015,None,None
4289,184166,Kv3_1,K,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg2-Cre VISp layer 4 472300877,2015,None,None
4290,184171,Im,K,446,Allen Institute for Brain Science,Allen Institute: Sst-IRES-Cre VISp layer 4 472304539,2015,None,None
4291,184171,Im_v2,K,446,Allen Institute for Brain Science,Allen Institute: Sst-IRES-Cre VISp layer 4 472304539,2015,None,None
4293,184171,K_P,K,446,Allen Institute for Brain Science,Allen Institute: Sst-IRES-Cre VISp layer 4 472304539,2015,None,None
4294,184171,K_T,K,446,Allen Institute for Brain Science,Allen Institute: Sst-IRES-Cre VISp layer 4 472304539,2015,None,None
4296,184171,Kv3_1,K,446,Allen Institute for Brain Science,Allen Institute: Sst-IRES-Cre VISp layer 4 472304539,2015,None,None
4297,184173,Im,K,446,Allen Institute for Brain Science,Allen Institute: Sst-IRES-Cre VISp layer 2/3 472304676,2015,None,None
4298,184173,Im_v2,K,446,Allen Institute for Brain Science,Allen Institute: Sst-IRES-Cre VISp layer 2/3 472304676,2015,None,None
4300,184173,K_P,K,446,Allen Institute for Brain Science,Allen Institute: Sst-IRES-Cre VISp layer 2/3 472304676,2015,None,None
4301,184173,K_T,K,446,Allen Institute for Brain Science,Allen Institute: Sst-IRES-Cre VISp layer 2/3 472304676,2015,None,None
4303,184173,Kv3_1,K,446,Allen Institute for Brain Science,Allen Institute: Sst-IRES-Cre VISp layer 2/3 472304676,2015,None,None
4304,184176,Im,K,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg2-Cre VISp layer 5 472306460,2015,None,None
4305,184176,Im_v2,K,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg2-Cre VISp layer 5 472306460,2015,None,None
4307,184176,K_P,K,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg2-Cre VISp layer 5 472306460,2015,None,None
4308,184176,K_T,K,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg2-Cre VISp layer 5 472306460,2015,None,None
4310,184176,Kv3_1,K,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg2-Cre VISp layer 5 472306460,2015,None,None
4311,184186,Im,K,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg3-Cre VISp layer 4 472363762,2015,None,None
4312,184186,Im_v2,K,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg3-Cre VISp layer 4 472363762,2015,None,None
4314,184186,K_P,K,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg3-Cre VISp layer 4 472363762,2015,None,None
4315,184186,K_T,K,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg3-Cre VISp layer 4 472363762,2015,None,None
4317,184186,Kv3_1,K,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg3-Cre VISp layer 4 472363762,2015,None,None
4318,184202,Im,K,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg2-Cre VISp layer 4 472427533,2015,None,None
4319,184202,Im_v2,K,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg2-Cre VISp layer 4 472427533,2015,None,None
4321,184202,K_P,K,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg2-Cre VISp layer 4 472427533,2015,None,None
4322,184202,K_T,K,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg2-Cre VISp layer 4 472427533,2015,None,None
4324,184202,Kv3_1,K,446,Allen Institute for Brain Science,Allen Institute: Scnn1a-Tg2-Cre VISp layer 4 472427533,2015,None,None
4325,184231,Im,K,446,Allen Institute for Brain Science,Allen Institute: Rorb-IRES2-Cre-D VISp layer 2/3 472434498,2015,None,None
4326,184231,Im_v2,K,446,Allen Institute for Brain Science,Allen Institute: Rorb-IRES2-Cre-D VISp layer 2/3 472434498,2015,None,None
4328,184231,K_P,K,446,Allen Institute for Brain Science,Allen Institute: Rorb-IRES2-Cre-D VISp layer 2/3 472434498,2015,None,None
4329,184231,K_T,K,446,Allen Institute for Brain Science,Allen Institute: Rorb-IRES2-Cre-D VISp layer 2/3 472434498,2015,None,None
4331,184231,Kv3_1,K,446,Allen Institute for Brain Science,Allen Institute: Rorb-IRES2-Cre-D VISp layer 2/3 472434498,2015,None,None
4332,184274,Im,K,446,Allen Institute for Brain Science,Allen Institute: Sst-IRES-Cre VISp layer 6a 472440759,2015,None,None
4333,184274,Im_v2,K,446,Allen Institute for Brain Science,Allen Institute: Sst-IRES-Cre VISp layer 6a 472440759,2015,None,None
4335,184274,K_P,K,446,Allen Institute for Brain Science,Allen Institute: Sst-IRES-Cre VISp layer 6a 472440759,2015,None,None
4336,184274,K_T,K,446,Allen Institute for Brain Science,Allen Institute: Sst-IRES-Cre VISp layer 6a 472440759,2015,None,None
4338,184274,Kv3_1,K,446,Allen Institute for Brain Science,Allen Institute: Sst-IRES-Cre VISp layer 6a 472440759,2015,None,None
